'(\\d+)(\\s+\\d){3,}\\s+([TF])'	262,267,268
'(\\d+)(\\s+\\d+){2}\\s+([TF])'	262,267,268
'\\bnot\\s+\\S+?\\s+i[sn]\\s\\S+'	147,181,1087
'^[ \t]*from[ \t]+([^ \t]+)[ \t]+'	12,1054,1087
'^([ \\t]*>>> |^[ \\t]*\\.\\.\\. )'	422,747,1517
'<toolset.*version>(\\d+)[.](\\d*)'	241,874,1249
'\\[(?P<type>[WE])(?P<remainder>.*?)\\]'	167,640,662
'(.*[Jj]amfile\\.v2)|(.*[Bb]uild\\.jam)'	241,874,1249
'([^<>= ]+)(?:\\s*([<>=]{1,2})\\s*(.*))?$'	242,930,1323
'^@[Rr][Ee][Ll][Aa][Tt][Ii][Oo][Nn]\\s*(\\S*)'	531,832,846
'\\s?((["][^"]*["]|[\'][^\']*[\'])\\s+dluohs)'	1025,1215,1423
'get_ipython\\(\\)\\.magic\\(u?["\\\']%?autopx'	747,1517,1580
'.*?href\\s*=\\s*[\\\'"](?P<href>.*?)[\\\'"].*?'	278,432,1366
'^@[Aa][Tt][Tt][Rr][Ii][Bb][Uu][Tt][Ee]\\s*(..*$)'	531,832,846
u'[\\t !"#$%&\\\'()*\\-/<=>?@\\[\\\\\\]^_`{|},.]+'	571,1232,1313
'[-+]?(\\d+(\\.\\d*)?|\\d*\\.\\d+)([eE][-+]?\\d+)?'	758,1246,1540
'goog\\.provide\\s*\\(\\s*[\'"]([^\\)]+)[\'"]\\s*\\)'	240,343,1336
'goog\\.require\\s*\\(\\s*[\'"]([^\\)]+)[\'"]\\s*\\)'	240,343,1336
'^([ \\t]*In \\[\\d+\\]: |^[ \\t]*\\ \\ \\ \\.\\.\\.+: )'	422,747,1517
'^(?P<prefix>(\\d+\\.)*\\d+)(?P<c>[ab])(?P<suffix>\\d+)$'	1007,1015,1032
'(.*)\\.([0123456789]+)\\.([0123456789]+)\\.([0123456789]+)$'	241,874,1249
'(^|\n)\\d+-\\d+-\\d+[ \t]+((\\w|[.-])+[ \t]+)+<[^\n>]+>(?=$|\n)'	526,1046,1642
'^([^/]|/[^/])*\\bvoid\\s+([Tt]est\\w+)\\s*\\(\\s*(void)?\\s*\\)'	0,139,785
'^((?:|sh\\S*?|\\w+\\S+[@:]\\S+(?:\\s+\\S+)?|\\[\\S+[@:][^\\n]+\\].+)[$#%])(.*\\n?)'	251,498,1267
'([=!]=|is|is\\s+not)\\s*type(?:s\\.(\\w+)Type|\\(\\s*(\\(\\s*\\)|[^)]*[^ )])\\s*\\))'	640,945,1505
'^\\(?(?P<re>[\\+\\-]?\\d*\\.?\\d*(e[\\+\\-]?\\d+)?)??(?P<im>[\\+\\-]?\\d*\\.?\\d*(e[\\+\\-]?\\d+)?j)?\\)?$'	518,620,787
'(?P<year>\\d{4})-(?P<month>\\d{1,2})-(?P<day>\\d{1,2})[T ](?P<hour>\\d{1,2}):(?P<minute>\\d{1,2})(?::(?P<second>\\d{1,2})(?:\\.(?P<microsecond>\\d{1,6})\\d{0,6})?)?(?P<tzinfo>Z|[+-]\\d{2}:?\\d{2})?$'	1012,1086,1580
'[@]'	241,1249
'[ -]'	1248,1269
'[ ,]'	232,619
'[mM]'	1317,1501
'[kK]'	1317,1501
'[gG]'	1317,1501
'[ _]'	1223,1420
'[/]+'	447,877
'[. -]'	1269,1498
'[:@/]'	1415,1580
'[<>=]'	1317,1501
'[/,-]'	386,1181
'["!|@]'	757,1087
'^[#/;]'	386,1181
'([{}])'	147,181
'[\\\\]'	241,1249
'[\\\\"]'	103,130
'[xh]vc0'	1317,1501
'[\\._-]'	1263,1580
'[aeiou]'	1248,1488
'[:;,] *'	757,1087
'[infINF]'	752,1194
'[ \\t:]+'	305,1505
'\n[ ]+\n'	1248,1488
'[:;, ] *'	757,1087
'[:"<>|?]'	1269,1498
'[N|n]ame'	1317,1501
'\n[ \t]*'	103,130
'[\\*\\?]'	1015,1032
'[&<]|]]>'	1076,1350
'([?*]+/?)'	636,1125
'[-+]?\\d+'	1246,1540
'[+-]?\\d+'	374,1618
'[aeiouy].'	866,1184
"([\\\\'])"	1517,1634
' ([a|b])/'	1199,1300
'[\'"\\\\]'	1248,1488
'([\\"$`])'	12,1087
'^[ \t]*\n'	12,1087
'>[ \r\n]+<'	9,16
'[x-](\\d+)'	1269,1498
u'([\\\\"])'	782,1007
"[$^#\\\\']"	52,188
'[\\\\/\\*]'	1269,1498
'([aeiouy])y'	866,1184
'[\\r\\n\\t]'	305,1505
'[\\.\\-\\ ]'	1269,1498
'^0*(?=[01])'	1317,1501
'\n([ \t]*)$'	305,1505
'[\\.\\-\\_]'	927,1003
'[\\.\\-\\/]'	927,1003
'\\\\[ntrab]'	52,597
'\\n[\\t ]*$'	46,1050
'%([YmdHMS])'	640,662
'[EWN]\\d{3}'	1223,1420
'(.*)[-_](.*)'	1148,1469
'\\s*([-\\+])'	1248,1488
'([shv]db)\\s'	1317,1501
'([+-]\\d{4})$'	636,1125
'^([+-]) (.*)$'	241,1249
'([^,;]+[,;]?)'	1007,1301
'\\A[ \\t]*\\Z'	43,107
'^[\\n\\r]{0,1}'	1050,1350
'[$><;[{~`|&()]'	1015,1032
'[\\[\\]\\*\\?]'	1269,1498
'[\\.\\-\\/\\_]'	927,1003
'[&?]acl($|=|&)'	1223,1420
'([#$&%_\\${}])'	757,1087
'[\\n\\r]{0,1}$'	1050,1350
'[\\t\\b\\r\\f#]'	171,1381
'\\n\\r?[\\t ]*$'	1469,1621
'^[Mm]akefile.*$'	305,1505
'[Vv]irtio block'	1317,1501
'^\\${VISUAL[:}/]'	52,188
u'[<>:"\\?\\*\\|]'	813,927
'[Vv]irtio memory'	1317,1501
' -[HS]J \\d+;? ?'	109,182
'_\\[[Ee](\\d+)\\]'	1269,1498
'[Vv]irtio network'	1317,1501
',[ ]*([-]?\\d+|n)'	1317,1501
'([\\\'"])(.*?)\\1'	142,193
u'[/<>:"\\|\\?\\*]'	386,1181
'[ \\t]*\\.[ \\t]*'	55,908
'[&?]torrent($|=|&)'	1223,1420
'^(.*[/#])([^/#]+)$'	210,253
'[&?]logging($|=|&)'	1223,1420
'["\'](.+-div)[\'"]'	757,1087
'#[ \\t]*doctest:.*'	757,1087
'[&?]location($|=|&)'	1223,1420
'(.*) ([(][^()]*[)])'	251,1087
'^[aeiouy][^aeiouy]$'	866,1184
'[&?]versions($|=|&)'	1223,1420
'interface[ \t]+\\w+'	498,1495
'(.*?)(\\s*[\\]}].*)'	171,1381
'class[ \t]+\\w+.*?:'	498,1495
'.+[.](?<!log[.])zip'	241,1249
'([$\\\\%&@]+)?(\\w+)'	305,1505
'[filesystem|fs] type'	1317,1501
'CPU Affinity: +[-y]+'	1317,1501
'[&?]versioning($|=|&)'	1223,1420
'(?<!{)(\\\\)(?![{}]})'	147,181
'[\\.\\-_ ]?[Ee](\\d+)'	1269,1498
'\\n[\\t ]*\\n[\\t ]*$'	602,747
'[$][{]\\d+:([^}]+)[}]'	1025,1322
'def[ \t]+\\w+\\(.*?\\)'	498,1495
'[\x02\x1f\x16\x0f\x03]'	1269,1498
'^(.*?)([\\[\\*\\?].*)$'	440,542
'\\\\([.(){}[\\]"\\\\])'	440,542
'(vmlinu[xz]|kernel.img)'	171,1381
'[^%]+%[^.]+[.](compile)'	241,1249
'[/*?]|\\[[^]]*/[^]]*\\]'	737,1315
'test_(.+)\\.[json|yaml]'	811,821
'(?i)([\\. ])and([\\. ])'	1269,1498
'.*[/\\\\]bin[.]v2[/\\\\]'	241,1249
'(?s)^(.*)(\\n[ \\t]*)\\Z'	43,107
'href\\="((?:\\w|[.-])*)"'	1015,1032
'\\d+(\\.)?\\d*[eE]-?\\d+'	518,787
'rel=[\\\'"](\\w+)[\\\'"]'	747,971
'([idel])|(\\d+):|(-?\\d+)'	962,1557
'^[ \t]*[Xv!_][Xv!_ \t]*\n'	12,1087
'[&?]requestPayment($|=|&)'	1223,1420
'^([+-])(\\d{2}):?(\\d{2})$'	103,130
'Bill Name:\\s+([H|S]F\\d+)'	109,182
'(\\A[ \n]*\n)|(\n[ \n]*\\Z)'	757,1087
'["\'](.+)["\']\\s*:\\s*(.*)'	171,1381
"\\?\\?[=/\\'\\(\\)\\!<>\\-]"	256,689
'[^%]+%[^.]+[.](link|archive)'	241,1249
'[&?]versionId=([^&]+)($|=|&)'	1223,1420
'^[modprobe|insmod].*xen-vbd.*'	1317,1501
u'(?<!\\\\)/.*?[^\\\\]/[gims]*'	1025,1322
'range\\([ ]*([-]?\\d+|n).*\\)'	1317,1501
'^[\\"\\[`\\\']|[\\"\\]`\\\']$'	1415,1580
'(.*?)([\\\\\\{\\}\\[\\]])(.*)'	305,1505
'(<[^<>]+(?:href|src)=(["\'])/)'	1228,1231
'^[\\\'\\"][^\\\'\\"]+[\\\'\\"]$'	247,1007
'\\{\\%[ \\t]+(load\\b.*?)\\%\\}'	305,1505
'version *= *([\'"][^\'"]*[\'"])'	222,1486
'^(\\d+)\\s+([+-]\\d\\d:?\\d\\d)$'	103,130
'\\{\\%[ \\t]+(block\\b.*?)\\%\\}'	305,1505
'.*[^aeiouy][aeiouy][^aeiouywxY]$'	866,1184
'[^%]+%testing[.](capture-output)'	241,1249
'(?mi)^[ ]*\\:RequireModule:(.*)$'	757,1087
'(?:require|load)\\s+[\\\'"](.*?)$'	305,1505
'^(\\S.*?)??[=\\-\\(\\$\\\'\\"][#>]'	1087,1555
'[^aeiouy]*[aeiouy]+[^aeiouy](\\w*)'	866,1184
'(?P<id>.*)\\s*[:=]\\s*(?P<value>.*)'	1009,1442
'.*[/\\\\](.+)(\\:\\d+|\\(\\d+\\))\\:'	1007,1301
'(?i)^(\\d+(?:\\.\\d+)?)([kMGTPEZY]?)$'	386,1181
'\\smarkdown(=[\\\'"]?[^> ]*[\\\'"]?)?'	236,1395
'(([umsg]asser(t|ted))) *\\(( *)(\\d+)'	503,656
'(([umsgf]asser(t|ted))) *\\(( *)(\\d+)'	906,1404
'^(\\#{1,6})[ \\t]*(.+?)[ \\t]*\\#*\\n+'	55,200
'\\{\\%[ \\t]+\\b(block|if)\\b.*?\\%\\}'	305,1505
'[\\?#&](?P<name>[^&=]+)=(?P<value>[^&=]+)'	1263,1580
'^([^<]*)<([^>]*)>\\s+(\\d+\\s+[+-]\\d{4})$'	103,130
'^(..[^\\(:]+)?[\\(:](\\d+)[\\):]:?\\s*(.*)'	602,1054
'(\\*\\*|__) (?=\\S) (.+?[*_]*) (?<=\\S) \\1'	55,200
'importScripts\\([\\\'"]([^\\\'"]+)[\\\'"]\\)'	896,1300
'^(\\[.*?[Pp][Aa][Tt][Cc][Hh].*?\\])?\\s*(.*)$'	103,130
'\\s*(<=?|>=?|===?|!=|~=)\\s*((\\w|[-.*_!+])+)'	1263,1580
'flashvars: [\\\'"](?:.*&)?file=(http[^\\\'"&]*)'	386,1181
'[^%]+%testing[.](expect-failure|expect-success)'	241,1249
'^[ \\t]*Traceback \\(most recent call last\\):.*'	757,1087
'\\S* *\\d*-\\d*-\\d* \\d*:\\d*:\\d* [+-]\\d* \\w*'	1317,1501
'(?<!\\\\)([aAbBcdDfFgGhHiIjlLmMnNOPrsStTUuwWyYzZ])'	1004,1495
'(?P<op>([<>=!~]=)|[<>])\\s*(?P<vn>(\\w|[.-])+\\*?)'	1263,1580
'([+-]\\(.*?\\)|\\(.*?\\)[\\*\\+]|\\(.*?\\))(?:\\s|$)'	305,1505
' (SENATOR|REPRESENTATIVE)\\([Ss]\\) ([^,]+(,[^,]+){0,})'	109,182
'(^[ \\t]*In \\[\\d+\\]: |^[ \\t]*\\ \\ \\ \\.\\.\\.+: )'	422,1517
'(?P<code>[ADEFIJ])(?P<width>\\d+)(?:\\.(?P<prec>\\d+))?'	332,689
'((?:[^{}]?[<>=^])?)([-+ ]?)(#?)(\\d*)(,?)((?:\\.\\d+)?)(.?)$'	568,1144
'(?P<key>.*)\\s*=\\s*u?\\[?[\\\'\\"](?P<value>.*)[\\\'\\"]\\]?'	295,1496
'/\\* \\[([^\\]]*.*?)] \\*/[ \\t](.*[* ]+)(\\w+)(\\[ *])?[\\),]'	602,1054
'^(.+?)[ \\._\\-]\\[[Ss](\\d+)\\]((?:_\\[[Ee]\\d+\\])+)[^\\/]*$'	1269,1498
'%(?:%|(\\(\\w+\\))?([#0 +-]?(?:\\d+|\\*)?(?:\\.\\d+)?[hlL]?\\w))'	1223,1420
'(([wum]asser(t|ted))) *\\(( *)(\\d+) *,\\s*("\\S[^"]+\\S")\\s*,?.*'	1459,1531
'(\\w{3}, \\d{1,2} \\w{3} \\d{4} \\d\\d:\\d\\d:\\d\\d) [\\+\\-]\\d{4}'	1269,1498
'^([-]+BEGIN CERTIFICATE[-]+[\\r]*\\n.*[\\r]*^[-]+END CERTIFICATE[-]+)$'	1087,1580
'(?<![\\\'\\"])require\\s*\\(\\s*[\\\'\\"]([^\\\'\\"]+?)[\\\'\\"]\\s*\\)'	247,1007
'[ ]*(?P<arg>.*?=(?:(?:[^"\']*?)|(?:"[^"]*")|(?:\'[^\']*\')))[ ]*[,\r\n]'	1232,1233
'\\b((http|ftp)://[^ \\t\\n\\r\\f\\v<\'"]+|RFC[- ]?(\\d+)|PEP[- ]?(\\d+))'	305,1505
'(?P<before>.*?)[\\(]host (?P<host>\\S+) (?P<action>[^:]+): (?P<message>.*)[\\)]'	440,542
'[\\.\\-\\/\\!\\@\\#\\$\\%\\^\\&\\*\\(\\)\\+\\-"\'\\,\\;\\:\\[\\]\\{\\}\\<\\>\\=\\_]'	927,1003
'(require|define)\\s*\\(\\s*([\\\'\\"][^\\\'\\"]+[\\\'\\"]\\s*,)?\\s*\\[([^\\]]+)\\]'	247,1007
'<meta[^>]*content\\s*=\\s*[\'"]?text/html;\\s*charset\\s*=\\s*([^ \'">]+)\\s*[\'"]?[^>]*>'	1228,1231
"((?P<prefix>[$@%\\\\*&]+)\\s*)?(?P<scope>(::)?\\b((?!\\d)\\w*?(::|'))*)(?P<name>(?!\\d)\\w+)$"	305,1505
'(\\s*)((BOOST_STATIC_CONSTANT\\(\\s*\\w+,\\s*|enum\\s*\\w*\\s*{\\s*)value\\s*=)(.*?)([}|\\)];)$'	241,1249
'(abstract[ \t]+)?((public|private|protected)[ \t]+)?(static[ \t]+)?function[ \t]+?\\w+\\(.*?\\)'	498,1495
'^((?:\\(\\S+\\))?(?:|sh\\S*?|\\w+\\S+[@:]\\S+(?:\\s+\\S+)?|\\[\\S+[@:][^\\n]+\\].+)[$#%])(.*\\n?)'	1087,1555
'((final|abstract)[ \t]+)?((public|private|protected)[ \t]+)?(static[ \t]+)?class[ \t]+\\w+((implements|extends)\\w+)?'	498,1495
'(?P<year>\\d{4})-(?P<month>\\d{2})-(?P<day>\\d{2})[T ](?P<hr>\\d{2}):(?P<min>\\d{2}):(?P<sec>\\d{2})(?P<fractional_sec>\\.\\d+)?'	159,1155
'\n    ^\n    [ \\t]*\n    (?: if\n    |   for\n    |   while\n    |   else\n    |   def\n    |   return\n    |   assert\n    |   break\n    |   class\n    |   continue\n    |   elif\n    |   try\n    |   except\n    |   raise\n    |   import\n    )\n    \\b\n'	602,1054
'<\\?xml\n            (   # strict ordering is reqd but we\'ll be liberal here\n                \\s+version=[\'"](?P<ver>.*?)[\'"]\n            |   \\s+encoding=[\'"](?P<enc>.*?)[\'"]\n            )+\n            .*? # other possible junk\n            \\s*\\?>\n        '	305,1505
'\n    (\\n)?                            # leading line = $1\n    (^[ \\t]*)                        # leading whitespace = $2\n    ([*+-]|\\d+[.]) [ \\t]+            # list marker = $3\n    ((?:.+?)                         # list item text = $4\n    (\\n{1,2}))\n    (?= \\n* (\\Z | \\2 ([*+-]|\\d+[.]) [ \\t]+))\n    '	55,200
'    # A numeric string consists of:\n    (?P<sign>[-+])?          # an optional sign, followed by\n    (?=\\d|\\.\\d)              # a number with at least one digit\n    (?P<int>\\d*)             # having a (possibly empty) integer part\n    (?:\\.(?P<frac>\\d*))?     # followed by an optional fractional part\n    (?:E(?P<exp>[-+]?\\d+))?  # and an optional exponent\n    \\Z\n'	1087,1580
' (                       # wrap whole match in $1\n                  !\\[\n                    (.*?)               # alt text = $2\n                  \\]\n\n                  [ ]?                  # one optional space\n                  (?:\\n[ ]*)?           # one optional newline followed by spaces\n\n                  \\[\n                    (.*?)               # id = $3\n                  \\]\n\n                )\n    '	55,200
' (                 # wrap whole match in $1\n                  \\[\n                    (.*?)        # link text = $2 \n                    # [for bracket nesting, see below]\n                  \\]\n\n                  [ ]?           # one optional space\n                  (?:\\n[ ]*)?    # one optional newline followed by spaces\n\n                  \\[\n                    (.*?)        # id = $3\n                  \\]\n                )\n    '	55,200
'\n        # Source consists of a PS1 line followed by zero or more PS2 lines.\n        (?P<source>\n            (?:^(?P<indent> [ ]*) >>>    .*)    # PS1 line\n            (?:\\n           [ ]*  \\.\\.\\. .*)*   # PS2 lines\n          \\n?)\n        # Want consists of any non-blank lines that do not start with PS1.\n        (?P<want> (?:(?![ ]*$)    # Not a blank line\n                     (?![ ]*>>>)  # Not a line starting with PS1\n                     .*$\\n?       # But any other line\n                  )*)\n        '	757,1087
' (                   # wrap whole match in $1\n                  \\[\n                    (.*?)          # link text = $2\n                  \\]\n                  \\(               # literal paren\n                        [ \\t]*\n                        <?(.+?)>?  # href = $3\n                        [ \\t]*\n                        (          # $4\n                          ([\\\'\\"]) # quote char = $5\n                          (.*?)    # Title = $6\n                          \\5       # matching quote\n                        )?         # title is optional\n                  \\)\n                )\n    '	55,200
' (                        # wrap whole match in $1\n                  !\\[\n                    (.*?)               # alt text = $2\n                  \\]\n                  \\(                    # literal paren\n                        [ \\t]*\n                        <?(\\S+?)>?      # src url = $3\n                        [ \\t]*\n                        (               # $4\n                        ([\\\'\\"])        # quote char = $5\n                          (.*?)         # title = $6\n                          \\5            # matching quote\n                          [ \\t]*\n                        )?              # title is optional\n                  \\)\n                )\n    '	55,200
'\n    ((?P<name>\\w+)\\s*=\\s*)?\n    (?P<value>\n        True|False|\n        \\d+.\\d+|\n        \\d+.|\n        \\d+|\n        \\w+|\n        [urUR]?(?P<stringval>"[^"]*?"|\'[^\']*\')\n    )\\s*,\n'	992,1104,1257,1386,1415,1469,1536,1580
'\n  =\\?                   # literal =?\n  (?P<charset>[^?]*?)   # non-greedy up to the next ? is the charset\n  \\?                    # literal ?\n  (?P<encoding>[qb])    # either a "q" or a "b", case insensitive\n  \\?                    # literal ?\n  (?P<encoded>.*?)      # non-greedy up to the next ?= is the encoded string\n  \\?=                   # literal ?=\n  '	43,412,759,852,961,1221,1511,1580
u'(?x)\n        (?P<expression>.*)              # Everything up to the line separator\n        (?P<separator>[,;+\\-/*%^&|=\\\\]) # The line separator\n        \\s*                             # Optional whitespace after\n        $                               # End of expression\n    '	304,1025,1322
'        # A numeric string consists of:\n#    \\s*\n    (?P<sign>[-+])?              # an optional sign, followed by either...\n    (\n        (?=\\d|\\.\\d)              # ...a number (with at least one digit)\n        (?P<int>\\d*)             # having a (possibly empty) integer part\n        (\\.(?P<frac>\\d*))?       # followed by an optional fractional part\n        (E(?P<exp>[-+]?\\d+))?    # followed by an optional exponent, or...\n    |\n        Inf(inity)?              # ...an infinity, or...\n    |\n        (?P<signal>s)?           # ...an (optionally signaling)\n        NaN                      # NaN\n        (?P<diag>\\d*)            # with (possibly empty) diagnostic info.\n    )\n#    \\s*\n    \\Z\n'	1054,1087,1580
'["]'	445
'[#]'	74
u'[;]'	733
'[{}]'	1248
'[~$]'	360
'[x+]'	1580
'[\n]'	190
'[Yy]'	1135
'[SW]'	893
'[<&]'	1076
'[=,]'	585
'[:@]'	1068
'[:/]'	1462
'[/ ]'	1247
'[.:]'	1495
'[-:]'	679
'[- ]'	860
'[, ]'	560
'[ ?]'	1232
'[ T]'	245
'[|&]$'	1300
'[abc]'	918
'[\t ]'	1561
'[\n,]'	360
'[\\)]'	74
'[\\(]'	74
'[\'"]'	1107
u'[xy]'	813
'[?/]+'	220
'[01]+'	1501
'[._-]'	1589
'[.;] '	1541
'[.:-]'	1135
'[,\n]'	1190
'[-./]'	1501
'[*?!]'	687
'[*,]+'	1248
'[()=]'	1580
'[().]'	283
'[&"<]'	1638
'^[yn]'	1426
'["\']'	1580
'^[?@]'	1248
'^[@+]'	340
'^[87]'	1122
'^[$_]'	1322
'^[ ]*'	1050
'[ \n]'	1302
"(['])"	780
'([|&])'	1300
'-[th]l'	1248
'[<>{}]'	1248
'[<>:/]'	251
'[<=>!]'	485
'[\t ]+'	1540
'[,\\|]'	944
'[abc]+'	918
'^[ab]/'	1426
'[\\.:]'	740
'[\\+-]'	1051
'[sxz]$'	1247
'([<>])'	1559
'[,;:].'	200
'[;,/-]'	1001
'([-,])'	1258
'[,.]*$'	220
'([)]+)'	1267
'([(]+)'	1267
'^[,.]*'	220
'  [ ]*'	1495
'[\'"]+'	1226
'[ ]+\n'	1247
'^-[RL]'	294
'99[.]99'	313
'^[a|b]/'	1426
'[\r\n]*'	1054
'^[\t ]*'	805
'[$][^$]'	592
'[&<\'"]'	190
'.*[\\/]'	812
'-[>-]* '	1594
'^[fF]+$'	1250
'([<>&])'	1580
'([.*]+)'	27
'^[MT0]+'	1512
'[\\n,]+'	232
' *[;#!]'	735
'^[*]...'	313
u',:[ _]'	733
'([/_%])'	1258
'[\\-: ]'	1025
'^[1|2]$'	1353
'/[.]svn'	805
'[\\"\']'	826
'[Ee]rror'	31
'[\\?%]>$'	826
u'[<{\\[]'	733
'[-./:# ]'	1076
'[\\>:]+$'	126
'(/)?[*]$'	1381
'[\\._ ]+'	1557
'[ \\t]*#'	53
'^["\']?/'	826
'[@:]type'	43
'([-:. ])'	1469
'([()| ])'	1248
'[\n\\ ]+'	1020
'[\\(\\)]'	232
'l[eo]af$'	1247
'[\\]\\}]'	813
'[pP]ylot'	903
u'[&#%?!]'	733
'^[hsv]+d'	548
u'[eE\\.]'	689
'[$]{.+?}'	119
'^[\\< ]+'	126
'[:/\\\\]'	260
'[\\\\{}]'	1580
'[\\t\\n]'	826
"('[{}]')"	498
'^[ \\t]+'	1580
'\\bc[cs]'	1248
u'[>}\\]]'	733
'[\\[\\{]'	813
'\\bab[nx]'	1248
'[\\n\\r]+'	1555
'(?=[\\"])'	31
'([1IiAa])'	729
u'[\r\n ]+'	733
"([,']\\s)"	1248
'^[tf]lf2.'	734
'[][\\()"]'	43
'([&|() ])'	1143
u'[\t\n ]+'	733
'[uU][\'"]'	1594
'([\\x7F])'	455
'[sS]ignal'	232
'i[3456]86'	290
'([\\x0D])'	455
'p[1,2,3]$'	548
'[actg]{3}'	1331
'f[lie]=.+'	356
'([!<>=]+)'	1007
'[\\/\\\\]'	1240
'^\\s*[#;]'	599
'^[.]{1}.*'	84
'[()\\134]'	1386
'[\n ]{2,}'	126
'[\t\r\n]+'	960
'([*]|[:])'	356
u'[;:][ _]'	733
'[ \t]+|\n'	1523
'[\\r\\n]*$'	1302
'[_-]rc\\d+'	560
'[\\?\\&=:]'	990
'([$`\\\\])'	31
'[ \t\n\r]+'	339
'[ \\t]+\\n'	789
'^[ex]\\d+$'	1248
'[123 ]*H.*'	1302
'^([@+])?.*'	340
'([\\t\\n])'	1248
'^-[LRuYz]$'	294
'<([~\\^])>'	1248
'[\\n\\r]+?'	1513
'[ \r\n\t]+'	1371
'[ \t\r]+\n'	1247
'["\\\'{},]'	1470
'([\\{\\}])'	1076
'^[_]+[ -]+'	1566
'[@:]number'	43
'[MPK]+\\d+'	1412
'[\n\r\t ]+'	1076
'[\\\\][\n]'	557
u'[ab]\\d+$'	1007
'l([eo])af$'	1247
'([\\\\{}])'	1580
'^([.]*).*$'	1469
'^[\t\r\n]+'	960
'[\t\r\n]+$'	960
'[,|;]?\\s?'	916
u'[\\-*:=@]'	943
'[ \\*]*(.+)'	413
'<[Bb][Rr]/>'	110
'([+-]?\\d+)'	771
'([\\[\\]]+)'	1469
'([{}_#%&$])'	1635
' |,|"|=|[|]'	1618
'[()[\\]:&"]'	1001
'[nN]ew (.*)'	1594
"[uU]('.*?')"	1087
'--[ \t\n]*>'	413
':"(["|\\{])'	1205
'^[@]+|[@]+$'	1580
'---[ \t]*\n'	910
'[-+]\\s*\\('	292
'([\'"#%*?])'	1618
u'[/+\\\\:=]'	733
'\\\\[\\\\]?'	313
'([`$\\\\"])'	31
'[MAD][\t ]+'	1540
'[\\{\\}<>]+'	1248
'take\\s*[(]'	356
'[(](.*?)[)]'	1461
'([/.~\\\\])'	1258
'["\\(\\) ,-]'	126
'[\\(\\[\\{<]'	1248
'[   \\r\\n]+'	1247
'[/\\\\?\\*:]'	457
':(?![\\\\/])'	1007
'\\([01,]+\\)'	276
'^[\\*j.] .*$'	153
'[Yy][Ee][Ss]'	1135
'[-|\\+]\\d+$'	727
'[*\\/:."\' ]'	1249
'(.*?)[,(:].*'	1321
'\\b[\\-_]\\b'	255
'[ _.\\[\\]]+'	1557
'^([ \\t]*#*)'	1580
'[&<>"\']|]]>'	1350
'[\\)\\]\\}>]'	1248
'[@:]template'	43
'(\\D[123])_D'	975
'([$]{[^}]*})'	313
'[aeouiAEOUI]'	153
'\\\\[natbv"]?'	602
'^[ \\t\\n\\r]'	360
u'{[{%].*[}%]}'	1557
'[/ \\t\\r\\n]'	944
'\\n[ \\t]*\\n'	1248
'[,]?([^,=]+)='	1068
'\\\\(?![nrt])'	602
'(?=^[.]{1}.*)'	84
'([\\\\"\\\'])'	1248
'--[ \t\r\n]*>'	1076
'[\\t\\r\\n ]+'	539
u'[ _]?\\(!\\)'	733
u'[?!]([."]|$)'	733
'^[_@]+|[_@]+$'	1580
u'[-,^]([.]|$)'	733
'[ \\n\\r\\t]+'	1050
'^(\\s*>[ >]*)'	747
'[\\\\\\"\\$`]'	679
'[-][-]link[-]'	356
'^[ \\n\\t\\r]'	1618
'extdemo[.]pyd'	313
'[\\()\\[\\]"]'	340
'^([#*]+)\\s.*'	1267
'[ \\t\\n\\r]$'	360
'^(.+)[&](.+)$'	560
'[ \\n\\t\\r]$'	1618
'[acgt][acgt]+'	1331
'[d|D](ebu|b)g'	1199
'(.*?)([?*]|$)'	1184
'^(.+)[|](.+)$'	560
'(\\d+[dwhms])'	873
'^([><])(\\d+)'	1302
"[/!:?\\-,\\']"	1232
'\\$([@\\^\\$])'	1547
'/[.]svn|.*26.*'	805
'[\\\\/:*?"<>|]'	1569
'ou=(\\S+)[,\n]'	693
'^[ ]{0,3}[^ :]'	236
'.*[Cc]aptcha.*'	55
'([\\+\\-\\^]+)'	1087
'^[+]{0,1}\\d*$'	1607
'/ (?=[\\*&,])/'	1399
'\\${(\\d+)[:}]'	597
'\\sinet[6]?\\s'	548
'([>}])(?=[<{])'	1248
'^([cku]?)x(.*)'	1278
'^<[\\?%](php)?'	826
'^[,.?!"()\\\']'	776
'[*]|--|[^+*-]+'	1248
'^(.*)([ \t]+)$'	1216
u'[*?]|\\[.+\\]'	737
'[@:]ok_message'	43
'[RL]\\{(.+)\\}'	498
'^(\\d+)([dwm])$'	317
'^["]([^"]+)["]$'	502
u'[\t ]*\n[\t ]*'	1438
'<[Bb][Rr][^>]*>'	110
'([\\-]\\s+)(.+)'	1315
'(?P<ws>[ \\t]*)'	53
'[\\\\\\r\\n\\"]'	908
'[\\[\\]\\(\\);]'	64
'[ ]*%\\(.*?\\)s'	356
'\\w+([.]\\w+)*$'	1214
'\\\\([\\\\{}%])'	1247
'[:*?"<>\\|\\n]+'	309
u'[\\._\\(\\) ]+'	1557
'^[|+` -]+policy'	1051
'[-][-](verbose)'	356
'^([acguACGU]+)$'	1372
'[\\\\*?:/\\[\\]]'	729
u'\\s-[wdhm]?\\d+'	833
'\\w+|[\\.\\!\\?]'	1248
'^([\'"])(.*)\\1$'	1025
